Epoch 0: TrainLoss=1.225581e+01, Pen=6.259871e-01, EvalMSE=2.790657e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.751747e-03, Pen=5.229245e-03, EvalMSE=4.616425e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.865095e-03, Pen=5.253221e-03, EvalMSE=4.586030e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.167892e-03, Pen=5.258607e-03, EvalMSE=4.556313e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=7.601943e-03, Pen=5.251003e-03, EvalMSE=4.526674e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.161468e-03, Pen=5.203512e-03, EvalMSE=4.502655e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=6.724837e-03, Pen=5.212980e-03, EvalMSE=4.469157e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=6.419172e-03, Pen=5.149337e-03, EvalMSE=4.446296e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=6.065748e-03, Pen=5.160585e-03, EvalMSE=4.417622e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=5.849662e-03, Pen=5.088711e-03, EvalMSE=4.403491e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=5.542417e-03, Pen=5.103932e-03, EvalMSE=4.374263e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=5.313835e-03, Pen=5.073675e-03, EvalMSE=4.355830e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=5.101347e-03, Pen=5.047488e-03, EvalMSE=4.338496e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=4.899400e-03, Pen=5.017263e-03, EvalMSE=4.323964e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=4.705791e-03, Pen=4.988832e-03, EvalMSE=4.311234e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.517324e-03, Pen=4.963961e-03, EvalMSE=4.299431e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.347132e-03, Pen=4.912873e-03, EvalMSE=4.290761e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.173491e+01, Pen=1.978785e+00, EvalMSE=2.764122e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.927907e+00, Pen=4.536639e-01, EvalMSE=2.542886e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.565413e+00, Pen=2.265917e-01, EvalMSE=2.155126e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.715898e+00, Pen=1.833604e-01, EvalMSE=1.948357e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.289703e+00, Pen=1.424949e-01, EvalMSE=1.563033e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.793288e-01, Pen=3.902050e-02, EvalMSE=1.238916e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.206984e-01, Pen=2.787837e-03, EvalMSE=8.962255e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.301216e-01, Pen=2.812807e-03, EvalMSE=5.422062e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.624643e-02, Pen=3.349622e-03, EvalMSE=4.489687e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.027456e-02, Pen=3.861881e-03, EvalMSE=4.247484e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.621187e-02, Pen=4.355500e-03, EvalMSE=4.221696e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.798191e-02, Pen=4.720848e-03, EvalMSE=4.253608e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.272542e-02, Pen=4.958988e-03, EvalMSE=4.294160e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.909102e-02, Pen=5.100063e-03, EvalMSE=4.324443e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.640750e-02, Pen=5.180337e-03, EvalMSE=4.343022e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.431754e-02, Pen=5.229471e-03, EvalMSE=4.353021e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.261781e-02, Pen=5.264226e-03, EvalMSE=4.356150e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.118708e-02, Pen=5.287940e-03, EvalMSE=4.352863e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.949260e-03, Pen=5.292191e-03, EvalMSE=4.343817e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=8.865504e-03, Pen=5.270614e-03, EvalMSE=4.331408e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=7.927381e-03, Pen=5.241627e-03, EvalMSE=4.320607e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=7.133188e-03, Pen=5.222237e-03, EvalMSE=4.314108e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.471267e-03, Pen=5.210919e-03, EvalMSE=4.311745e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.925141e-03, Pen=5.204254e-03, EvalMSE=4.312751e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.477713e-03, Pen=5.201932e-03, EvalMSE=4.315524e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=5.111449e-03, Pen=5.204002e-03, EvalMSE=4.318145e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.809302e-03, Pen=5.209524e-03, EvalMSE=4.319155e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.556449e-03, Pen=5.217100e-03, EvalMSE=4.317838e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=4.354628e-03, Pen=5.254380e-03, EvalMSE=4.308730e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.156854e-03, Pen=5.233505e-03, EvalMSE=4.308616e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=4.004865e-03, Pen=5.266099e-03, EvalMSE=4.297668e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.855806e-03, Pen=5.247260e-03, EvalMSE=4.293452e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.732477e-03, Pen=5.250979e-03, EvalMSE=4.285118e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.624558e-03, Pen=5.259566e-03, EvalMSE=4.275967e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.529064e-03, Pen=5.260753e-03, EvalMSE=4.267644e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.181057e+01, Pen=5.739284e-01, EvalMSE=2.785072e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.237800e+00, Pen=3.903984e-01, EvalMSE=2.563868e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.766443e+00, Pen=1.730852e-01, EvalMSE=2.112988e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.892248e+00, Pen=1.329361e-01, EvalMSE=1.736566e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.531557e+00, Pen=1.387742e-01, EvalMSE=1.453515e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.331671e+00, Pen=8.499933e-02, EvalMSE=1.283445e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=9.938594e-01, Pen=1.997914e-02, EvalMSE=1.047782e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.382703e-01, Pen=5.427016e-03, EvalMSE=9.764914e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.244571e-01, Pen=4.788688e-03, EvalMSE=8.925764e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.225679e-01, Pen=5.020119e-03, EvalMSE=7.786853e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.147550e-02, Pen=6.059016e-03, EvalMSE=6.660890e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.627956e-02, Pen=6.712334e-03, EvalMSE=5.955673e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.217259e-02, Pen=6.668572e-03, EvalMSE=5.546886e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.346288e-02, Pen=6.503831e-03, EvalMSE=5.286368e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.792908e-02, Pen=6.290253e-03, EvalMSE=5.108318e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.425863e-02, Pen=6.016051e-03, EvalMSE=4.973929e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.177275e-02, Pen=5.780069e-03, EvalMSE=4.872225e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.003243e-02, Pen=5.607571e-03, EvalMSE=4.795066e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=8.768169e-03, Pen=5.481991e-03, EvalMSE=4.736234e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=7.818858e-03, Pen=5.386035e-03, EvalMSE=4.686575e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=7.084839e-03, Pen=5.321128e-03, EvalMSE=4.646023e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=6.494971e-03, Pen=5.257927e-03, EvalMSE=4.611297e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.004682e-03, Pen=5.217047e-03, EvalMSE=4.579250e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.583708e-03, Pen=5.191028e-03, EvalMSE=4.548258e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.220376e-03, Pen=5.173993e-03, EvalMSE=4.520322e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.901059e-03, Pen=5.163383e-03, EvalMSE=4.492589e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.621123e-03, Pen=5.156538e-03, EvalMSE=4.467531e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.372949e-03, Pen=5.158090e-03, EvalMSE=4.443955e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=4.152450e-03, Pen=5.165320e-03, EvalMSE=4.424583e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=3.956589e-03, Pen=5.162084e-03, EvalMSE=4.399969e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.811437e-03, Pen=5.213889e-03, EvalMSE=4.367839e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.626018e-03, Pen=5.170988e-03, EvalMSE=4.359428e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.488569e-03, Pen=5.174341e-03, EvalMSE=4.341360e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.369331e-03, Pen=5.183613e-03, EvalMSE=4.325155e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.263671e-03, Pen=5.181036e-03, EvalMSE=4.311773e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.309349e+01, Pen=3.453549e+00, EvalMSE=2.845720e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=6.058103e+00, Pen=1.697815e-01, EvalMSE=2.487090e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.330227e+00, Pen=2.389372e-01, EvalMSE=2.142925e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.226730e+00, Pen=1.261145e-01, EvalMSE=1.672622e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.268852e+00, Pen=1.651667e-02, EvalMSE=1.265468e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.378994e-01, Pen=4.351108e-03, EvalMSE=9.232199e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.202019e-01, Pen=2.990839e-03, EvalMSE=5.678645e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.786916e-01, Pen=3.569121e-03, EvalMSE=4.353421e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.232116e-01, Pen=3.917718e-03, EvalMSE=4.059726e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=9.152264e-02, Pen=4.116065e-03, EvalMSE=4.112868e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.982353e-02, Pen=4.251492e-03, EvalMSE=4.204452e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.395390e-02, Pen=4.385688e-03, EvalMSE=4.307197e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.199953e-02, Pen=4.526367e-03, EvalMSE=4.391551e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.295298e-02, Pen=4.641881e-03, EvalMSE=4.448726e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.605916e-02, Pen=4.717870e-03, EvalMSE=4.485547e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.080894e-02, Pen=4.769516e-03, EvalMSE=4.506981e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.682912e-02, Pen=4.809249e-03, EvalMSE=4.515420e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.382017e-02, Pen=4.838695e-03, EvalMSE=4.513169e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.154759e-02, Pen=4.857447e-03, EvalMSE=4.502352e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.826214e-03, Pen=4.868474e-03, EvalMSE=4.485104e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.511412e-03, Pen=4.881231e-03, EvalMSE=4.463212e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=7.494341e-03, Pen=4.885368e-03, EvalMSE=4.440700e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.700214e-03, Pen=4.892187e-03, EvalMSE=4.417676e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=6.074568e-03, Pen=4.913899e-03, EvalMSE=4.394301e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.581900e-03, Pen=4.921227e-03, EvalMSE=4.373639e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=5.188927e-03, Pen=4.951170e-03, EvalMSE=4.351255e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.876572e-03, Pen=4.957112e-03, EvalMSE=4.331870e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.622185e-03, Pen=4.983101e-03, EvalMSE=4.313632e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=4.412963e-03, Pen=4.991538e-03, EvalMSE=4.302178e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.238887e-03, Pen=5.004280e-03, EvalMSE=4.282227e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=4.136412e-03, Pen=4.927932e-03, EvalMSE=4.282822e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.961716e-03, Pen=5.017766e-03, EvalMSE=4.257314e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.848983e-03, Pen=5.022920e-03, EvalMSE=4.246765e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.750443e-03, Pen=5.024261e-03, EvalMSE=4.237713e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.661142e-03, Pen=5.032143e-03, EvalMSE=4.228616e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.353831e+01, Pen=1.558218e+00, EvalMSE=2.814501e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=6.096358e+00, Pen=3.045824e-01, EvalMSE=2.507633e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.112235e+00, Pen=1.932753e-01, EvalMSE=2.156427e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.171639e+00, Pen=1.711088e-01, EvalMSE=2.093114e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.818711e+00, Pen=1.566012e-01, EvalMSE=2.038844e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.569681e+00, Pen=1.474332e-01, EvalMSE=1.879476e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.326581e+00, Pen=1.364327e-01, EvalMSE=1.607517e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.146315e+00, Pen=1.241062e-01, EvalMSE=1.372807e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=9.221326e-01, Pen=5.758585e-02, EvalMSE=1.126873e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.954275e-01, Pen=1.376486e-02, EvalMSE=9.750604e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.048112e-01, Pen=4.392231e-03, EvalMSE=7.676382e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.898199e-02, Pen=4.999572e-03, EvalMSE=5.746392e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.208218e-02, Pen=5.589277e-03, EvalMSE=5.205710e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.434138e-02, Pen=5.563827e-03, EvalMSE=4.883124e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.024876e-02, Pen=5.487022e-03, EvalMSE=4.661529e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=7.944269e-03, Pen=5.431827e-03, EvalMSE=4.528312e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=6.515697e-03, Pen=5.385410e-03, EvalMSE=4.445649e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=5.547535e-03, Pen=5.350901e-03, EvalMSE=4.388041e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=4.870263e-03, Pen=5.328706e-03, EvalMSE=4.344379e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=4.381659e-03, Pen=5.314101e-03, EvalMSE=4.310319e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.017519e-03, Pen=5.303431e-03, EvalMSE=4.283702e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.737398e-03, Pen=5.294980e-03, EvalMSE=4.263151e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.514780e-03, Pen=5.288025e-03, EvalMSE=4.247451e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.333363e-03, Pen=5.290409e-03, EvalMSE=4.234770e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.179107e-03, Pen=5.277349e-03, EvalMSE=4.226226e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.045871e-03, Pen=5.281011e-03, EvalMSE=4.222378e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.927590e-03, Pen=5.269584e-03, EvalMSE=4.212417e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.821040e-03, Pen=5.272912e-03, EvalMSE=4.205425e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.725048e-03, Pen=5.264759e-03, EvalMSE=4.201610e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.636992e-03, Pen=5.261396e-03, EvalMSE=4.196322e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.565112e-03, Pen=5.223259e-03, EvalMSE=4.198611e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.481286e-03, Pen=5.256738e-03, EvalMSE=4.186659e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.845735e-03, Pen=5.500952e-03, EvalMSE=4.138604e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.347671e-03, Pen=5.252288e-03, EvalMSE=4.177927e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.287350e-03, Pen=5.250169e-03, EvalMSE=4.173581e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.653076e+01, Pen=1.206790e+00, EvalMSE=2.796034e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
