Epoch 0: TrainLoss=1.766875e+02, Pen=6.632527e-01, EvalMSE=2.899565e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.583954e+01, Pen=1.317348e-04, EvalMSE=1.854402e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.294463e+01, Pen=2.139934e-05, EvalMSE=2.347417e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.065011e+01, Pen=7.820778e-06, EvalMSE=3.193509e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.847068e+01, Pen=3.430453e-06, EvalMSE=3.824152e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.623966e+01, Pen=5.582076e-07, EvalMSE=4.380421e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.370236e+01, Pen=2.291201e-08, EvalMSE=4.963537e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=4.169136e+01, Pen=6.901232e-09, EvalMSE=5.203095e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.987018e+01, Pen=2.341985e-09, EvalMSE=5.359656e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.820234e+01, Pen=8.968000e-10, EvalMSE=5.471493e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.666997e+01, Pen=3.974852e-10, EvalMSE=5.554402e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.526072e+01, Pen=2.001752e-10, EvalMSE=5.616956e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.373873e+01, Pen=1.012058e-10, EvalMSE=5.685720e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.241888e+01, Pen=6.555350e-11, EvalMSE=5.685884e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.126893e+01, Pen=4.504037e-11, EvalMSE=5.677108e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.017657e+01, Pen=2.732998e-11, EvalMSE=5.702724e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.906074e+01, Pen=1.546568e-11, EvalMSE=5.669166e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.803869e+01, Pen=1.121118e-11, EvalMSE=5.616625e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.709260e+01, Pen=9.598326e-12, EvalMSE=5.585991e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.621463e+01, Pen=8.932393e-12, EvalMSE=5.584882e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.537419e+01, Pen=9.477374e-12, EvalMSE=5.702030e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.446819e+01, Pen=1.377626e-11, EvalMSE=6.205788e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.367353e+01, Pen=1.768442e-11, EvalMSE=6.542063e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.298284e+01, Pen=2.329837e-11, EvalMSE=6.753539e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.873873e+02, Pen=8.651201e-01, EvalMSE=2.598476e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.139192e+02, Pen=1.783787e-02, EvalMSE=6.290192e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.592612e+01, Pen=2.954008e-02, EvalMSE=5.908609e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.398437e+01, Pen=8.075319e-03, EvalMSE=4.332890e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.716660e+01, Pen=4.093637e-03, EvalMSE=3.570273e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.285761e+01, Pen=2.510300e-03, EvalMSE=3.108638e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.931049e+01, Pen=1.777543e-03, EvalMSE=2.900432e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.626453e+01, Pen=1.396027e-03, EvalMSE=2.646034e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.347715e+01, Pen=8.705226e-04, EvalMSE=2.429689e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.094080e+01, Pen=1.253541e-03, EvalMSE=2.783587e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.841986e+01, Pen=1.481493e-03, EvalMSE=3.035866e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.568962e+01, Pen=1.797968e-04, EvalMSE=2.332847e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.275629e+01, Pen=1.465704e-05, EvalMSE=2.317513e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.991290e+01, Pen=6.326798e-06, EvalMSE=2.729120e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.736744e+01, Pen=3.191849e-06, EvalMSE=3.272577e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.511367e+01, Pen=1.432010e-06, EvalMSE=3.815576e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.263380e+01, Pen=3.898435e-08, EvalMSE=4.470574e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.032862e+01, Pen=1.384023e-08, EvalMSE=4.564630e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.850798e+01, Pen=5.412639e-09, EvalMSE=4.686838e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.660804e+01, Pen=1.002084e-09, EvalMSE=4.764405e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.506092e+01, Pen=6.213479e-10, EvalMSE=4.721375e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.377106e+01, Pen=4.363009e-10, EvalMSE=4.765614e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.259075e+01, Pen=2.992480e-10, EvalMSE=4.759913e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.154159e+01, Pen=1.918564e-10, EvalMSE=4.748386e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.058633e+01, Pen=1.101734e-10, EvalMSE=4.746485e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.972722e+01, Pen=7.398172e-11, EvalMSE=4.734221e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.886716e+01, Pen=5.222810e-11, EvalMSE=4.739375e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.814016e+01, Pen=5.752102e-11, EvalMSE=4.692362e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.755033e+01, Pen=5.304816e-11, EvalMSE=4.796111e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.699487e+01, Pen=4.998139e-11, EvalMSE=5.034611e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.648124e+01, Pen=6.370086e-11, EvalMSE=5.244300e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.604825e+01, Pen=8.273414e-11, EvalMSE=5.349261e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.567802e+01, Pen=1.043285e-10, EvalMSE=5.403379e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.535428e+01, Pen=1.281862e-10, EvalMSE=5.420641e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.506632e+01, Pen=1.578332e-10, EvalMSE=5.409712e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.182307e+02, Pen=1.030570e+00, EvalMSE=2.555393e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.366627e+02, Pen=9.414289e-03, EvalMSE=5.244507e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.058877e+02, Pen=1.521160e-03, EvalMSE=4.730606e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 300: TrainLoss=9.351789e+01, Pen=2.095572e-04, EvalMSE=3.422032e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 400: TrainLoss=8.698246e+01, Pen=9.999968e-05, EvalMSE=3.017185e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 500: TrainLoss=8.291562e+01, Pen=7.626720e-05, EvalMSE=2.750739e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.990386e+01, Pen=8.805926e-05, EvalMSE=2.517857e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.756393e+01, Pen=7.084797e-05, EvalMSE=2.302954e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.556804e+01, Pen=6.096294e-05, EvalMSE=2.231895e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 900: TrainLoss=7.309229e+01, Pen=6.102282e-05, EvalMSE=2.351803e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.023167e+01, Pen=9.865055e-05, EvalMSE=2.873480e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.679166e+01, Pen=1.565296e-04, EvalMSE=3.492735e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=6.324042e+01, Pen=6.617511e-05, EvalMSE=3.612777e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.885847e+01, Pen=6.040038e-05, EvalMSE=3.934103e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.329353e+01, Pen=9.597734e-06, EvalMSE=5.148890e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.898965e+01, Pen=5.107771e-06, EvalMSE=5.812321e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.552541e+01, Pen=3.331028e-06, EvalMSE=6.014716e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.278856e+01, Pen=1.999228e-06, EvalMSE=5.925636e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.978790e+01, Pen=1.731173e-07, EvalMSE=6.002763e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.740936e+01, Pen=1.319260e-07, EvalMSE=5.670486e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.545182e+01, Pen=8.094216e-08, EvalMSE=5.392759e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.373479e+01, Pen=4.458915e-08, EvalMSE=5.116449e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.212421e+01, Pen=1.967431e-08, EvalMSE=4.866196e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.063385e+01, Pen=7.005911e-09, EvalMSE=4.657498e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.946803e+01, Pen=3.750666e-09, EvalMSE=4.447238e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.845750e+01, Pen=1.836204e-09, EvalMSE=4.258536e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.740324e+01, Pen=7.078967e-10, EvalMSE=4.094372e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.642671e+01, Pen=4.003408e-10, EvalMSE=3.886873e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.557170e+01, Pen=2.047951e-10, EvalMSE=3.717118e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.479947e+01, Pen=1.009196e-10, EvalMSE=3.537876e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.410632e+01, Pen=4.856017e-11, EvalMSE=3.367463e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.348398e+01, Pen=2.293761e-11, EvalMSE=3.208833e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.292219e+01, Pen=1.011536e-11, EvalMSE=3.062592e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.235843e+01, Pen=3.141044e-12, EvalMSE=2.905122e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.190483e+01, Pen=1.973457e-12, EvalMSE=2.802847e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.965936e+02, Pen=1.240029e+00, EvalMSE=2.649592e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.213100e+02, Pen=3.040503e-03, EvalMSE=4.673988e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.686597e+01, Pen=9.157522e-04, EvalMSE=4.364999e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.676303e+01, Pen=6.907366e-04, EvalMSE=3.684870e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 400: TrainLoss=8.106474e+01, Pen=7.777683e-04, EvalMSE=3.856180e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.636172e+01, Pen=7.572903e-04, EvalMSE=4.137773e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.280470e+01, Pen=9.194349e-04, EvalMSE=4.400332e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.008361e+01, Pen=1.388054e-03, EvalMSE=4.755811e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.783487e+01, Pen=3.231434e-03, EvalMSE=5.537694e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.586640e+01, Pen=4.324929e-03, EvalMSE=5.894811e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.390361e+01, Pen=4.046334e-03, EvalMSE=5.958717e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.148910e+01, Pen=4.481276e-03, EvalMSE=6.424324e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.854374e+01, Pen=3.223856e-03, EvalMSE=6.691288e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.469159e+01, Pen=8.426823e-04, EvalMSE=5.945765e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.009626e+01, Pen=1.205235e-03, EvalMSE=6.449490e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.700811e+01, Pen=7.980465e-04, EvalMSE=6.637177e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.382758e+01, Pen=3.950566e-05, EvalMSE=7.426613e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.123747e+01, Pen=2.702765e-05, EvalMSE=7.873951e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.909228e+01, Pen=1.902659e-05, EvalMSE=8.164502e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.728764e+01, Pen=1.176357e-05, EvalMSE=8.387744e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.542536e+01, Pen=9.247967e-07, EvalMSE=8.464532e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.376622e+01, Pen=1.940194e-07, EvalMSE=8.791374e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.249939e+01, Pen=1.001813e-07, EvalMSE=9.082765e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.141318e+01, Pen=4.700048e-08, EvalMSE=9.315181e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.035747e+01, Pen=1.411777e-08, EvalMSE=9.426866e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.873929e+01, Pen=1.915103e-09, EvalMSE=8.987637e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.758090e+01, Pen=1.075290e-09, EvalMSE=9.282906e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.664903e+01, Pen=5.515163e-10, EvalMSE=9.580083e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.574410e+01, Pen=2.102113e-10, EvalMSE=9.663937e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.503475e+01, Pen=1.152269e-10, EvalMSE=9.583953e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.431298e+01, Pen=5.405464e-11, EvalMSE=9.524145e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.340902e+01, Pen=2.138921e-11, EvalMSE=9.845499e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.264671e+01, Pen=1.470150e-11, EvalMSE=1.011531e-03 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.206344e+01, Pen=1.143255e-11, EvalMSE=1.024935e-03 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.160049e+01, Pen=8.807286e-12, EvalMSE=1.030544e-03 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.020413e+02, Pen=1.232678e+00, EvalMSE=2.972562e-04 (h1=2, h_n=0.129369, lr=0.005, loss=mse)
