Epoch 0: TrainLoss=4.486217e+00, Pen=3.728097e-01, EvalMSE=7.014974e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.975130e-03, Pen=2.436129e-01, EvalMSE=3.621234e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.810986e-03, Pen=2.436975e-01, EvalMSE=3.620959e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.677445e-03, Pen=2.437580e-01, EvalMSE=3.620275e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.566937e-03, Pen=2.438015e-01, EvalMSE=3.619275e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.473622e-03, Pen=2.438367e-01, EvalMSE=3.618063e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.393055e-03, Pen=2.438728e-01, EvalMSE=3.616737e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.321911e-03, Pen=2.439173e-01, EvalMSE=3.615382e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.257735e-03, Pen=2.439757e-01, EvalMSE=3.614058e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.198736e-03, Pen=2.440509e-01, EvalMSE=3.612808e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.143641e-03, Pen=2.441448e-01, EvalMSE=3.611652e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.091558e-03, Pen=2.442572e-01, EvalMSE=3.610603e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.041870e-03, Pen=2.443873e-01, EvalMSE=3.609662e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.028017e+00, Pen=2.789602e+00, EvalMSE=6.523689e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.045534e+00, Pen=5.079454e-01, EvalMSE=6.234447e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.329936e-01, Pen=5.581433e-01, EvalMSE=6.010775e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.117480e-01, Pen=4.919888e-01, EvalMSE=5.681755e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.454079e-01, Pen=4.407601e-01, EvalMSE=5.373096e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.317065e-01, Pen=4.035732e-01, EvalMSE=5.123870e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.564341e-01, Pen=3.744098e-01, EvalMSE=4.923323e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.132187e-01, Pen=3.569068e-01, EvalMSE=4.744423e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.913501e-02, Pen=3.466784e-01, EvalMSE=4.589640e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=7.338451e-02, Pen=3.365151e-01, EvalMSE=4.464036e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.111557e-02, Pen=3.238029e-01, EvalMSE=4.348415e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.160489e-02, Pen=3.130190e-01, EvalMSE=4.243016e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.412941e-02, Pen=3.050359e-01, EvalMSE=4.156507e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.810979e-02, Pen=2.993319e-01, EvalMSE=4.092642e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.314381e-02, Pen=2.951254e-01, EvalMSE=4.047073e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.887623e-02, Pen=2.912289e-01, EvalMSE=4.009965e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.504961e-02, Pen=2.867931e-01, EvalMSE=3.974062e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.156987e-02, Pen=2.818433e-01, EvalMSE=3.935718e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.844807e-02, Pen=2.768414e-01, EvalMSE=3.895071e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.564590e-02, Pen=2.720073e-01, EvalMSE=3.853941e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.311689e-02, Pen=2.673862e-01, EvalMSE=3.813408e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.084204e-02, Pen=2.630223e-01, EvalMSE=3.774124e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.828242e-03, Pen=2.590118e-01, EvalMSE=3.736887e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.091672e-03, Pen=2.554537e-01, EvalMSE=3.702562e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.642715e-03, Pen=2.524108e-01, EvalMSE=3.671869e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.475400e-03, Pen=2.499048e-01, EvalMSE=3.645270e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.564816e-03, Pen=2.479244e-01, EvalMSE=3.622934e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.872197e-03, Pen=2.464313e-01, EvalMSE=3.604747e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.353798e-03, Pen=2.453665e-01, EvalMSE=3.590361e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.968580e-03, Pen=2.446590e-01, EvalMSE=3.579296e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.682241e-03, Pen=2.442389e-01, EvalMSE=3.571050e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.467897e-03, Pen=2.440470e-01, EvalMSE=3.565159e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.305288e-03, Pen=2.440336e-01, EvalMSE=3.561202e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.179573e-03, Pen=2.441557e-01, EvalMSE=3.558791e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.080148e-03, Pen=2.443765e-01, EvalMSE=3.557571e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.818672e+00, Pen=1.192890e+00, EvalMSE=6.925048e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.532736e-01, Pen=5.742671e-01, EvalMSE=6.343079e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.304948e-01, Pen=6.391824e-01, EvalMSE=6.090740e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.285526e-01, Pen=5.213409e-01, EvalMSE=5.776819e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.787210e-01, Pen=4.514550e-01, EvalMSE=5.491227e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.741230e-01, Pen=4.081093e-01, EvalMSE=5.196135e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.085286e-01, Pen=3.859423e-01, EvalMSE=4.942837e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.151423e-02, Pen=3.779580e-01, EvalMSE=4.705922e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.388149e-02, Pen=3.748078e-01, EvalMSE=4.553758e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.364074e-02, Pen=3.696982e-01, EvalMSE=4.460601e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.700166e-02, Pen=3.646056e-01, EvalMSE=4.396628e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.176500e-02, Pen=3.592318e-01, EvalMSE=4.347185e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.720495e-02, Pen=3.541373e-01, EvalMSE=4.303024e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.323580e-02, Pen=3.501885e-01, EvalMSE=4.263557e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.990732e-02, Pen=3.469257e-01, EvalMSE=4.228269e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.718726e-02, Pen=3.433652e-01, EvalMSE=4.195466e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.495850e-02, Pen=3.391293e-01, EvalMSE=4.163386e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.309825e-02, Pen=3.342861e-01, EvalMSE=4.131031e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.150156e-02, Pen=3.290029e-01, EvalMSE=4.098083e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.008053e-02, Pen=3.233680e-01, EvalMSE=4.064017e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.773470e-03, Pen=3.173842e-01, EvalMSE=4.028171e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=7.553375e-03, Pen=3.110762e-01, EvalMSE=3.990299e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.421433e-03, Pen=3.045633e-01, EvalMSE=3.950857e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.393108e-03, Pen=2.980202e-01, EvalMSE=3.910743e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=4.487677e-03, Pen=2.916185e-01, EvalMSE=3.871004e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.717915e-03, Pen=2.855128e-01, EvalMSE=3.832716e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.082601e-03, Pen=2.798320e-01, EvalMSE=3.796834e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.567244e-03, Pen=2.746675e-01, EvalMSE=3.764025e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.151419e-03, Pen=2.700734e-01, EvalMSE=3.734648e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.816340e-03, Pen=2.660799e-01, EvalMSE=3.708856e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.548056e-03, Pen=2.626972e-01, EvalMSE=3.686723e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.335964e-03, Pen=2.599125e-01, EvalMSE=3.668249e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.170155e-03, Pen=2.576825e-01, EvalMSE=3.653281e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.040648e-03, Pen=2.559396e-01, EvalMSE=3.641483e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.383812e-04, Pen=2.546048e-01, EvalMSE=3.632398e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.578235e+00, Pen=1.139143e+00, EvalMSE=6.731097e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
