Epoch 0: TrainLoss=9.713630e+00, Pen=5.124899e-01, EvalMSE=2.768434e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.157526e-03, Pen=4.986482e-03, EvalMSE=4.238138e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.039637e-03, Pen=5.028643e-03, EvalMSE=4.227466e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.606504e+01, Pen=2.170739e+00, EvalMSE=2.739724e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.036675e+00, Pen=2.737791e-01, EvalMSE=2.549275e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.979901e+00, Pen=1.810103e-01, EvalMSE=2.162345e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.334034e+00, Pen=1.545319e-01, EvalMSE=2.075663e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.862081e+00, Pen=1.597241e-01, EvalMSE=2.053295e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.625979e+00, Pen=1.608938e-01, EvalMSE=1.984590e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.393921e+00, Pen=1.421872e-01, EvalMSE=1.756675e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.492467e-01, Pen=4.906510e-02, EvalMSE=1.239850e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.044352e-01, Pen=1.243113e-02, EvalMSE=8.198321e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.245178e-01, Pen=5.639525e-03, EvalMSE=6.425953e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.143533e-01, Pen=5.553172e-03, EvalMSE=5.284198e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=7.042764e-02, Pen=5.778584e-03, EvalMSE=4.806153e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.785752e-02, Pen=5.783430e-03, EvalMSE=4.745034e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.182284e-02, Pen=5.782367e-03, EvalMSE=4.735431e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.502511e-02, Pen=5.708080e-03, EvalMSE=4.646238e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.087074e-02, Pen=5.616109e-03, EvalMSE=4.586350e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.788194e-02, Pen=5.523898e-03, EvalMSE=4.538037e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.548821e-02, Pen=5.514278e-03, EvalMSE=4.496700e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.360191e-02, Pen=5.505258e-03, EvalMSE=4.459294e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.200032e-02, Pen=5.448163e-03, EvalMSE=4.437949e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.065856e-02, Pen=5.419991e-03, EvalMSE=4.409804e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=9.515392e-03, Pen=5.396880e-03, EvalMSE=4.377918e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.541152e-03, Pen=5.378159e-03, EvalMSE=4.344463e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.717723e-03, Pen=5.361346e-03, EvalMSE=4.312829e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=7.020033e-03, Pen=5.353061e-03, EvalMSE=4.287083e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=6.424542e-03, Pen=5.344870e-03, EvalMSE=4.265407e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=5.920032e-03, Pen=5.348983e-03, EvalMSE=4.245754e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=5.487927e-03, Pen=5.332681e-03, EvalMSE=4.232691e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=5.116624e-03, Pen=5.325372e-03, EvalMSE=4.220577e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.799723e-03, Pen=5.322232e-03, EvalMSE=4.209272e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=4.526490e-03, Pen=5.313730e-03, EvalMSE=4.201225e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=4.306776e-03, Pen=5.278947e-03, EvalMSE=4.198449e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=4.086649e-03, Pen=5.300011e-03, EvalMSE=4.188119e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.305119e-03, Pen=5.137755e-03, EvalMSE=4.210381e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.754494e-03, Pen=5.284321e-03, EvalMSE=4.179983e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.389660e+01, Pen=9.968578e-01, EvalMSE=2.756591e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
