Epoch 0: TrainLoss=7.047710e+00, Pen=6.007589e-01, EvalMSE=1.281684e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.750521e-02, Pen=3.092481e-03, EvalMSE=1.808431e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.498611e-02, Pen=3.038943e-03, EvalMSE=1.772617e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.294212e-02, Pen=3.009744e-03, EvalMSE=1.746464e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.116099e-02, Pen=2.992174e-03, EvalMSE=1.721873e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.948479e-02, Pen=2.972057e-03, EvalMSE=1.699901e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.786338e-02, Pen=2.964561e-03, EvalMSE=1.679867e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.616976e-02, Pen=2.920939e-03, EvalMSE=1.659152e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.432692e-02, Pen=2.843790e-03, EvalMSE=1.634176e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.228691e-02, Pen=2.838677e-03, EvalMSE=1.593563e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.052318e-02, Pen=2.826183e-03, EvalMSE=1.552451e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.183788e-03, Pen=2.835306e-03, EvalMSE=1.513687e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.235979e-03, Pen=2.838366e-03, EvalMSE=1.485562e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.586537e-03, Pen=2.827806e-03, EvalMSE=1.468041e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.100812e-03, Pen=2.849607e-03, EvalMSE=1.456461e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.741382e-03, Pen=2.838062e-03, EvalMSE=1.451812e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.447976e-03, Pen=2.853633e-03, EvalMSE=1.445906e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.207943e-03, Pen=2.851198e-03, EvalMSE=1.443105e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.009349e-03, Pen=2.863841e-03, EvalMSE=1.439703e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.921705e+00, Pen=5.650330e-01, EvalMSE=1.277540e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.592902e+00, Pen=3.720616e-01, EvalMSE=1.011965e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.696146e-01, Pen=2.427142e-01, EvalMSE=6.968670e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.972446e-01, Pen=1.330145e-01, EvalMSE=5.049876e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.519507e-01, Pen=6.069052e-02, EvalMSE=4.221297e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.452050e-01, Pen=1.138523e-02, EvalMSE=3.231467e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.005168e-01, Pen=5.966133e-03, EvalMSE=2.806386e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.888391e-02, Pen=4.683025e-03, EvalMSE=2.602630e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.822998e-02, Pen=4.210555e-03, EvalMSE=2.505611e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.181023e-02, Pen=3.995819e-03, EvalMSE=2.429117e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.651553e-02, Pen=3.887428e-03, EvalMSE=2.345594e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.178759e-02, Pen=3.840264e-03, EvalMSE=2.255510e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.763102e-02, Pen=3.833491e-03, EvalMSE=2.165502e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.395500e-02, Pen=3.814571e-03, EvalMSE=2.077634e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.023084e-02, Pen=3.837001e-03, EvalMSE=1.983780e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.543497e-02, Pen=4.071064e-03, EvalMSE=1.853839e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.943958e-02, Pen=3.904819e-03, EvalMSE=1.758060e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.409492e-02, Pen=3.700495e-03, EvalMSE=1.703898e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.012248e-02, Pen=3.515020e-03, EvalMSE=1.640246e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.755831e-02, Pen=3.346556e-03, EvalMSE=1.583320e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.578542e-02, Pen=3.246653e-03, EvalMSE=1.535576e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.445900e-02, Pen=3.191510e-03, EvalMSE=1.496494e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.343198e-02, Pen=3.154440e-03, EvalMSE=1.464291e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.261786e-02, Pen=3.127635e-03, EvalMSE=1.443387e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.192210e-02, Pen=3.123552e-03, EvalMSE=1.423422e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.133561e-02, Pen=3.103472e-03, EvalMSE=1.411826e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.080955e-02, Pen=3.097489e-03, EvalMSE=1.401437e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.033404e-02, Pen=3.098384e-03, EvalMSE=1.390914e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.909544e-03, Pen=3.098767e-03, EvalMSE=1.386677e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.509754e-03, Pen=3.101456e-03, EvalMSE=1.381273e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.149233e-03, Pen=3.101863e-03, EvalMSE=1.377427e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.812855e-03, Pen=3.110998e-03, EvalMSE=1.373532e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.504181e-03, Pen=3.127514e-03, EvalMSE=1.371332e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.222160e-03, Pen=3.118072e-03, EvalMSE=1.368431e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.958433e-03, Pen=3.120339e-03, EvalMSE=1.366430e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=5.434303e+00, Pen=9.309060e-01, EvalMSE=1.288987e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.213869e+00, Pen=4.053459e-01, EvalMSE=1.128773e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.151801e+00, Pen=2.343411e-01, EvalMSE=6.991073e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.395368e-01, Pen=7.025866e-02, EvalMSE=4.661117e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.500559e-01, Pen=1.235702e-02, EvalMSE=3.432754e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.636265e-01, Pen=5.923337e-03, EvalMSE=2.907843e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.236320e-01, Pen=4.539820e-03, EvalMSE=2.668194e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.009142e-01, Pen=3.863483e-03, EvalMSE=2.560236e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.661436e-02, Pen=3.417808e-03, EvalMSE=2.482652e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=7.565986e-02, Pen=3.219737e-03, EvalMSE=2.433594e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.662492e-02, Pen=3.160792e-03, EvalMSE=2.393806e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.764415e-02, Pen=3.113226e-03, EvalMSE=2.336013e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.828525e-02, Pen=3.085339e-03, EvalMSE=2.243566e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.022600e-02, Pen=3.141794e-03, EvalMSE=2.137404e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.474326e-02, Pen=3.180606e-03, EvalMSE=2.055000e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.059776e-02, Pen=3.168841e-03, EvalMSE=2.000025e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.698565e-02, Pen=3.124177e-03, EvalMSE=1.959279e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.380530e-02, Pen=3.068456e-03, EvalMSE=1.910138e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.116471e-02, Pen=3.013067e-03, EvalMSE=1.853575e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.886276e-02, Pen=2.978875e-03, EvalMSE=1.795718e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.681825e-02, Pen=2.884702e-03, EvalMSE=1.756782e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.488449e-02, Pen=2.865163e-03, EvalMSE=1.715693e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.329056e-02, Pen=2.861794e-03, EvalMSE=1.680096e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.197677e-02, Pen=2.867902e-03, EvalMSE=1.646767e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.084923e-02, Pen=2.901291e-03, EvalMSE=1.614101e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=9.902516e-03, Pen=2.923995e-03, EvalMSE=1.585078e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.116372e-03, Pen=2.928969e-03, EvalMSE=1.562870e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.462591e-03, Pen=2.934302e-03, EvalMSE=1.541646e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.920544e-03, Pen=2.933731e-03, EvalMSE=1.522937e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.750374e-03, Pen=3.036139e-03, EvalMSE=1.496782e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.080114e-03, Pen=2.923503e-03, EvalMSE=1.491194e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.754915e-03, Pen=2.910469e-03, EvalMSE=1.480145e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.658737e-03, Pen=2.989795e-03, EvalMSE=1.463508e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.242917e-03, Pen=2.894496e-03, EvalMSE=1.463612e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.040941e-03, Pen=2.894365e-03, EvalMSE=1.456601e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.963257e+00, Pen=1.462203e+00, EvalMSE=1.291887e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.061280e+00, Pen=3.072554e-01, EvalMSE=1.158068e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.781635e+00, Pen=3.247555e-01, EvalMSE=7.986318e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.011430e-01, Pen=1.990743e-01, EvalMSE=5.461222e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.493450e-01, Pen=1.488280e-01, EvalMSE=5.121493e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.033926e-01, Pen=3.326752e-02, EvalMSE=4.008562e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.892944e-01, Pen=9.880136e-03, EvalMSE=3.123354e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.400934e-01, Pen=5.870809e-03, EvalMSE=2.795881e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.108273e-01, Pen=4.555023e-03, EvalMSE=2.617375e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=9.085931e-02, Pen=4.056223e-03, EvalMSE=2.490338e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.718372e-02, Pen=3.820777e-03, EvalMSE=2.386450e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.648785e-02, Pen=3.677727e-03, EvalMSE=2.265144e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.724816e-02, Pen=3.572920e-03, EvalMSE=2.116503e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.941545e-02, Pen=3.509244e-03, EvalMSE=1.965254e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.327032e-02, Pen=3.481541e-03, EvalMSE=1.829414e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.853178e-02, Pen=3.449055e-03, EvalMSE=1.716969e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.450048e-02, Pen=3.402677e-03, EvalMSE=1.627710e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.078842e-02, Pen=3.361418e-03, EvalMSE=1.558022e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.719833e-02, Pen=3.307565e-03, EvalMSE=1.512990e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.366762e-02, Pen=3.288250e-03, EvalMSE=1.484822e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.076454e-02, Pen=3.187883e-03, EvalMSE=1.470164e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.839031e-02, Pen=3.158531e-03, EvalMSE=1.454333e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.652719e-02, Pen=3.126324e-03, EvalMSE=1.450735e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.491746e-02, Pen=3.127744e-03, EvalMSE=1.446389e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.350655e-02, Pen=3.118244e-03, EvalMSE=1.445091e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.226599e-02, Pen=3.102091e-03, EvalMSE=1.444069e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.118013e-02, Pen=3.078941e-03, EvalMSE=1.441354e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.028293e-02, Pen=3.032924e-03, EvalMSE=1.439407e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.426984e-03, Pen=3.019568e-03, EvalMSE=1.433989e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=8.699605e-03, Pen=3.012865e-03, EvalMSE=1.423653e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.081827e-03, Pen=2.998971e-03, EvalMSE=1.417254e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.536585e-03, Pen=2.983461e-03, EvalMSE=1.412572e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.058126e-03, Pen=2.971202e-03, EvalMSE=1.409150e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.637218e-03, Pen=2.960028e-03, EvalMSE=1.406590e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.277106e-03, Pen=2.953131e-03, EvalMSE=1.404239e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.864751e+00, Pen=2.688927e+00, EvalMSE=1.264752e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.843831e+00, Pen=3.133830e-01, EvalMSE=1.145365e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.014158e+00, Pen=2.785039e-01, EvalMSE=8.345210e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=6.649644e-01, Pen=1.602400e-01, EvalMSE=5.195646e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.382783e-01, Pen=4.769741e-02, EvalMSE=4.041807e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.072267e-01, Pen=1.551902e-02, EvalMSE=3.381834e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.381365e-01, Pen=7.236056e-03, EvalMSE=2.950735e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.970691e-02, Pen=4.523295e-03, EvalMSE=2.736071e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.905676e-02, Pen=3.715951e-03, EvalMSE=2.611592e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.678533e-02, Pen=3.490771e-03, EvalMSE=2.546968e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.860545e-02, Pen=3.423673e-03, EvalMSE=2.498087e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.280145e-02, Pen=3.353037e-03, EvalMSE=2.459933e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.822509e-02, Pen=3.307563e-03, EvalMSE=2.426521e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.423850e-02, Pen=3.273286e-03, EvalMSE=2.393908e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.049964e-02, Pen=3.258410e-03, EvalMSE=2.350432e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.743636e-02, Pen=3.239411e-03, EvalMSE=2.302706e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.467162e-02, Pen=3.212109e-03, EvalMSE=2.254971e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.187361e-02, Pen=3.186762e-03, EvalMSE=2.196582e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.867671e-02, Pen=3.142881e-03, EvalMSE=2.117886e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.506494e-02, Pen=3.132160e-03, EvalMSE=2.014019e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.183985e-02, Pen=3.106173e-03, EvalMSE=1.912000e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.925631e-02, Pen=3.069595e-03, EvalMSE=1.820831e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.716566e-02, Pen=3.020434e-03, EvalMSE=1.741776e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.550687e-02, Pen=2.996450e-03, EvalMSE=1.670554e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.408691e-02, Pen=2.948037e-03, EvalMSE=1.608242e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.288092e-02, Pen=2.924279e-03, EvalMSE=1.553573e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.184469e-02, Pen=2.892470e-03, EvalMSE=1.510638e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.096299e-02, Pen=2.872673e-03, EvalMSE=1.474501e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.021831e-02, Pen=2.856058e-03, EvalMSE=1.445740e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.579031e-03, Pen=2.850107e-03, EvalMSE=1.424214e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.085418e-03, Pen=2.875202e-03, EvalMSE=1.401674e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.518238e-03, Pen=2.842590e-03, EvalMSE=1.395005e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.069620e-03, Pen=2.841896e-03, EvalMSE=1.385483e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.669181e-03, Pen=2.845401e-03, EvalMSE=1.377868e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.307127e-03, Pen=2.848555e-03, EvalMSE=1.372030e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.246467e+00, Pen=7.756715e-01, EvalMSE=1.316571e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
