Epoch 0: TrainLoss=1.135913e+01, Pen=8.631648e-01, EvalMSE=2.787440e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=8.602248e-03, Pen=5.086147e-03, EvalMSE=4.321461e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=7.792256e-03, Pen=5.145215e-03, EvalMSE=4.299538e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=7.110104e-03, Pen=5.181455e-03, EvalMSE=4.280392e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=6.527310e-03, Pen=5.199885e-03, EvalMSE=4.264758e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.026971e-03, Pen=5.209578e-03, EvalMSE=4.252503e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.599542e-03, Pen=5.205842e-03, EvalMSE=4.244592e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.234281e-03, Pen=5.201579e-03, EvalMSE=4.238533e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.923361e-03, Pen=5.194231e-03, EvalMSE=4.235106e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.659689e-03, Pen=5.188778e-03, EvalMSE=4.229730e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.450983e-03, Pen=5.215551e-03, EvalMSE=4.221341e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=4.242585e-03, Pen=5.173783e-03, EvalMSE=4.221585e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.077681e-03, Pen=5.169407e-03, EvalMSE=4.217505e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.947830e-03, Pen=5.133713e-03, EvalMSE=4.216165e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.813416e-03, Pen=5.161085e-03, EvalMSE=4.210232e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=4.250297e-03, Pen=4.954868e-03, EvalMSE=4.230065e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.614693e-03, Pen=5.156195e-03, EvalMSE=4.204521e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.533151e-03, Pen=5.155018e-03, EvalMSE=4.202207e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.147811e+01, Pen=1.944280e+00, EvalMSE=2.786010e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.799899e+00, Pen=1.359179e-01, EvalMSE=2.373554e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.155286e+00, Pen=2.360214e-01, EvalMSE=1.808521e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.073938e+00, Pen=2.212705e-02, EvalMSE=1.338012e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.639264e-01, Pen=4.515396e-03, EvalMSE=9.344667e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.197388e-01, Pen=2.841654e-03, EvalMSE=6.763539e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.189048e-01, Pen=3.245387e-03, EvalMSE=5.596822e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.681800e-02, Pen=3.862478e-03, EvalMSE=5.236167e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.556728e-02, Pen=4.235235e-03, EvalMSE=5.088906e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.238605e-02, Pen=4.436378e-03, EvalMSE=4.992325e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.309374e-02, Pen=4.564157e-03, EvalMSE=4.883111e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.643122e-02, Pen=4.644897e-03, EvalMSE=4.767040e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.177221e-02, Pen=4.682600e-03, EvalMSE=4.677560e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.830141e-02, Pen=4.716694e-03, EvalMSE=4.609059e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.562027e-02, Pen=4.733390e-03, EvalMSE=4.551260e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.350950e-02, Pen=4.737860e-03, EvalMSE=4.495945e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.187088e-02, Pen=4.780926e-03, EvalMSE=4.442726e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.054482e-02, Pen=4.771741e-03, EvalMSE=4.398739e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.494817e-03, Pen=4.789673e-03, EvalMSE=4.361383e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=8.612218e-03, Pen=4.827208e-03, EvalMSE=4.328906e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=7.853479e-03, Pen=4.854290e-03, EvalMSE=4.302015e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=7.190725e-03, Pen=4.879992e-03, EvalMSE=4.278078e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.608093e-03, Pen=4.904335e-03, EvalMSE=4.256188e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=6.096751e-03, Pen=4.930237e-03, EvalMSE=4.236268e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.643766e-03, Pen=4.944484e-03, EvalMSE=4.218041e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=5.375988e-03, Pen=4.964057e-03, EvalMSE=4.200483e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.900233e-03, Pen=4.973352e-03, EvalMSE=4.187760e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.599441e-03, Pen=4.982659e-03, EvalMSE=4.177432e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=4.427976e-03, Pen=5.100743e-03, EvalMSE=4.157934e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.114487e-03, Pen=5.012525e-03, EvalMSE=4.156128e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.927649e-03, Pen=4.999308e-03, EvalMSE=4.151444e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.762463e-03, Pen=5.034880e-03, EvalMSE=4.141048e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.629912e-03, Pen=5.041343e-03, EvalMSE=4.134702e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.507685e-03, Pen=5.054285e-03, EvalMSE=4.131060e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.407796e-03, Pen=5.051792e-03, EvalMSE=4.127494e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.244359e+01, Pen=1.578896e+00, EvalMSE=2.765419e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.865681e+00, Pen=4.376710e-01, EvalMSE=2.605847e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.335507e+00, Pen=2.735439e-01, EvalMSE=2.178269e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.657155e+00, Pen=2.091635e-01, EvalMSE=2.064413e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.338090e+00, Pen=1.759449e-01, EvalMSE=1.830693e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.116948e+00, Pen=1.738760e-01, EvalMSE=1.548900e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=9.410304e-01, Pen=1.168338e-01, EvalMSE=1.284591e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.230889e-01, Pen=2.915946e-02, EvalMSE=1.078254e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.548626e-01, Pen=4.167514e-03, EvalMSE=7.092553e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.437730e-02, Pen=5.030066e-03, EvalMSE=4.989898e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.621326e-02, Pen=5.456124e-03, EvalMSE=4.769630e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.540147e-02, Pen=5.584630e-03, EvalMSE=4.717713e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.862647e-02, Pen=5.669173e-03, EvalMSE=4.601881e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.432879e-02, Pen=5.709643e-03, EvalMSE=4.521708e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.147613e-02, Pen=5.714173e-03, EvalMSE=4.469466e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.514743e-03, Pen=5.690736e-03, EvalMSE=4.431063e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=8.128917e-03, Pen=5.652046e-03, EvalMSE=4.398494e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.123157e-03, Pen=5.610776e-03, EvalMSE=4.369247e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.372187e-03, Pen=5.574202e-03, EvalMSE=4.343090e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.793760e-03, Pen=5.545218e-03, EvalMSE=4.320047e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=5.332740e-03, Pen=5.524386e-03, EvalMSE=4.299752e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=4.951659e-03, Pen=5.510776e-03, EvalMSE=4.281506e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=4.624984e-03, Pen=5.502499e-03, EvalMSE=4.264391e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=4.337338e-03, Pen=5.501405e-03, EvalMSE=4.246822e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=4.083125e-03, Pen=5.490009e-03, EvalMSE=4.229448e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.867429e-03, Pen=5.489541e-03, EvalMSE=4.210637e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.688163e-03, Pen=5.475457e-03, EvalMSE=4.193973e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=3.540893e-03, Pen=5.467994e-03, EvalMSE=4.180220e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=3.418376e-03, Pen=5.461978e-03, EvalMSE=4.167096e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=3.313502e-03, Pen=5.453700e-03, EvalMSE=4.159807e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.222037e-03, Pen=5.452107e-03, EvalMSE=4.150183e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.142314e-03, Pen=5.431933e-03, EvalMSE=4.150435e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.066743e-03, Pen=5.445242e-03, EvalMSE=4.140145e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.078401e-03, Pen=5.345115e-03, EvalMSE=4.148688e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.938466e-03, Pen=5.440476e-03, EvalMSE=4.133804e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.235711e+01, Pen=1.525762e+00, EvalMSE=2.768238e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.778881e+00, Pen=3.554801e-01, EvalMSE=2.408406e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.751899e+00, Pen=2.109648e-01, EvalMSE=2.149003e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.075843e+00, Pen=1.054607e-01, EvalMSE=1.814479e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.632397e+00, Pen=6.133319e-02, EvalMSE=1.505496e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.157162e+00, Pen=1.877299e-02, EvalMSE=1.115019e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.420679e-01, Pen=3.615040e-03, EvalMSE=7.862060e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.902334e-01, Pen=3.074063e-03, EvalMSE=5.511504e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.199196e-02, Pen=3.500417e-03, EvalMSE=4.729037e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.012538e-02, Pen=3.913357e-03, EvalMSE=4.607758e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.873187e-02, Pen=4.187017e-03, EvalMSE=4.638466e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.337759e-02, Pen=4.424280e-03, EvalMSE=4.639049e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.020943e-02, Pen=4.669059e-03, EvalMSE=4.608073e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.806617e-02, Pen=4.888428e-03, EvalMSE=4.572688e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.640794e-02, Pen=5.056920e-03, EvalMSE=4.561536e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.489658e-02, Pen=5.163747e-03, EvalMSE=4.577449e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.339722e-02, Pen=5.221354e-03, EvalMSE=4.598207e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.205498e-02, Pen=5.261770e-03, EvalMSE=4.598078e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.094448e-02, Pen=5.300366e-03, EvalMSE=4.579919e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.000259e-02, Pen=5.332137e-03, EvalMSE=4.559298e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=9.188172e-03, Pen=5.368142e-03, EvalMSE=4.522579e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.525381e-03, Pen=5.432333e-03, EvalMSE=4.482635e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=7.876787e-03, Pen=5.404649e-03, EvalMSE=4.465171e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.356822e-03, Pen=5.412295e-03, EvalMSE=4.440206e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=6.916206e-03, Pen=5.421816e-03, EvalMSE=4.416735e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=6.534850e-03, Pen=5.406650e-03, EvalMSE=4.397896e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=6.690906e-03, Pen=5.552812e-03, EvalMSE=4.355640e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=5.925460e-03, Pen=5.384624e-03, EvalMSE=4.363631e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=5.676320e-03, Pen=5.371301e-03, EvalMSE=4.348994e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=5.465734e-03, Pen=5.334058e-03, EvalMSE=4.337596e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=5.261846e-03, Pen=5.342036e-03, EvalMSE=4.323771e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=5.230878e-03, Pen=5.239388e-03, EvalMSE=4.326172e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=4.930380e-03, Pen=5.314982e-03, EvalMSE=4.303986e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.788376e-03, Pen=5.292046e-03, EvalMSE=4.298520e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.659079e-03, Pen=5.287562e-03, EvalMSE=4.289796e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.219383e+01, Pen=7.824403e-01, EvalMSE=2.800941e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.570260e+00, Pen=3.821336e-01, EvalMSE=2.559038e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.158100e+00, Pen=1.482224e-01, EvalMSE=2.117725e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.329230e+00, Pen=1.247974e-01, EvalMSE=1.965233e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.915481e+00, Pen=1.182919e-01, EvalMSE=1.662944e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.622900e+00, Pen=1.208074e-01, EvalMSE=1.426344e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.219424e+00, Pen=6.561556e-02, EvalMSE=1.219278e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.882098e-01, Pen=1.108300e-02, EvalMSE=1.094649e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.859699e-01, Pen=3.973003e-03, EvalMSE=9.263373e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.856543e-01, Pen=4.643842e-03, EvalMSE=6.593007e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=9.449895e-02, Pen=4.310064e-03, EvalMSE=6.140604e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.623194e-02, Pen=4.442050e-03, EvalMSE=5.880404e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.044603e-02, Pen=4.600657e-03, EvalMSE=5.660852e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.031961e-02, Pen=4.753708e-03, EvalMSE=5.493704e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.303861e-02, Pen=4.833139e-03, EvalMSE=5.321212e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.733568e-02, Pen=4.876269e-03, EvalMSE=5.155421e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.263786e-02, Pen=4.913962e-03, EvalMSE=5.008924e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.867220e-02, Pen=4.953203e-03, EvalMSE=4.871100e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.539047e-02, Pen=4.998714e-03, EvalMSE=4.738210e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.274257e-02, Pen=5.023599e-03, EvalMSE=4.620435e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.059418e-02, Pen=5.053233e-03, EvalMSE=4.516062e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.815118e-03, Pen=5.049417e-03, EvalMSE=4.434548e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=7.480204e-03, Pen=5.067129e-03, EvalMSE=4.360462e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=6.572303e-03, Pen=5.090205e-03, EvalMSE=4.305624e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.918856e-03, Pen=5.124340e-03, EvalMSE=4.265726e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=5.436323e-03, Pen=5.114404e-03, EvalMSE=4.249561e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=5.018936e-03, Pen=5.155910e-03, EvalMSE=4.223186e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.686427e-03, Pen=5.159551e-03, EvalMSE=4.210014e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=4.408098e-03, Pen=5.159462e-03, EvalMSE=4.198357e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=4.167533e-03, Pen=5.158084e-03, EvalMSE=4.188294e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.959551e-03, Pen=5.156996e-03, EvalMSE=4.180511e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=3.778207e-03, Pen=5.147261e-03, EvalMSE=4.171149e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=3.616657e-03, Pen=5.137416e-03, EvalMSE=4.164145e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=3.478204e-03, Pen=5.133684e-03, EvalMSE=4.155922e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=3.354805e-03, Pen=5.125318e-03, EvalMSE=4.149623e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.640820e+01, Pen=2.686186e+00, EvalMSE=2.749722e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
